chunk_id,document_id,chunk_index,section_name,character_count,word_count,repository,pr_number,review_priority,policy_risk_band,manual_review_required
prchunk_a9e5c1ca471e742b8e7a,prdoc_508d55a14d97888e6157,0,PR identity,306,42,pallets/flask,3177,Moderate,Moderate,False
prchunk_c02efd9ecb2deec120f1,prdoc_508d55a14d97888e6157,1,PR description,1006,167,pallets/flask,3177,Moderate,Moderate,False
prchunk_d49a4364e9399e6b1a53,prdoc_508d55a14d97888e6157,2,Change evidence,407,68,pallets/flask,3177,Moderate,Moderate,False
prchunk_52a7f44099f63abe5f63,prdoc_508d55a14d97888e6157,3,Predictive intelligence,474,67,pallets/flask,3177,Moderate,Moderate,False
prchunk_9beb9d34ea06d0cf2309,prdoc_508d55a14d97888e6157,4,Deterministic policy intelligence,431,62,pallets/flask,3177,Moderate,Moderate,False
prchunk_f6c9fcec42ddda4dee2a,prdoc_508d55a14d97888e6157,5,Unified review priority,315,43,pallets/flask,3177,Moderate,Moderate,False
prchunk_a45a90137101379f97d0,prdoc_fa413a3c948815e08fbc,0,PR identity,285,41,pallets/flask,5196,Moderate,Moderate,False
prchunk_03320db6af12d097b42a,prdoc_fa413a3c948815e08fbc,1,PR description,1047,180,pallets/flask,5196,Moderate,Moderate,False
prchunk_4657f8e6fcd1caab28e5,prdoc_fa413a3c948815e08fbc,2,PR description,310,61,pallets/flask,5196,Moderate,Moderate,False
prchunk_00eeb674906704cdbd96,prdoc_fa413a3c948815e08fbc,3,Change evidence,406,68,pallets/flask,5196,Moderate,Moderate,False
prchunk_28e2dddb0b2d432e2654,prdoc_fa413a3c948815e08fbc,4,Predictive intelligence,474,67,pallets/flask,5196,Moderate,Moderate,False
prchunk_76a05bbddaa4046cad90,prdoc_fa413a3c948815e08fbc,5,Deterministic policy intelligence,431,62,pallets/flask,5196,Moderate,Moderate,False
prchunk_780ac8eee094f245fd1f,prdoc_fa413a3c948815e08fbc,6,Unified review priority,315,43,pallets/flask,5196,Moderate,Moderate,False
prchunk_c67e04ec347bbca4e1bf,prdoc_b4acc8e482caa2ce0a8c,0,PR identity,294,41,pallets/flask,4439,Moderate,Moderate,False
prchunk_f1a25db329dccf7e8f50,prdoc_b4acc8e482caa2ce0a8c,1,PR description,2739,180,pallets/flask,4439,Moderate,Moderate,False
prchunk_8a4340b6278e2e4a9989,prdoc_b4acc8e482caa2ce0a8c,2,PR description,1844,180,pallets/flask,4439,Moderate,Moderate,False
prchunk_3286084f375fb05bbac6,prdoc_b4acc8e482caa2ce0a8c,3,PR description,747,126,pallets/flask,4439,Moderate,Moderate,False
prchunk_3f166b4e2615c1d21a84,prdoc_b4acc8e482caa2ce0a8c,4,Change evidence,407,68,pallets/flask,4439,Moderate,Moderate,False
prchunk_568d24ec15be61e5e637,prdoc_b4acc8e482caa2ce0a8c,5,Predictive intelligence,474,67,pallets/flask,4439,Moderate,Moderate,False
prchunk_f196114524cdd611ae9b,prdoc_b4acc8e482caa2ce0a8c,6,Deterministic policy intelligence,431,62,pallets/flask,4439,Moderate,Moderate,False
prchunk_d70efe1c93f275b9db30,prdoc_b4acc8e482caa2ce0a8c,7,Unified review priority,315,43,pallets/flask,4439,Moderate,Moderate,False
prchunk_e9a2e6b5cbf0675168c5,prdoc_dc5876fc830a7d31c566,0,PR identity,280,34,pallets/flask,5464,Moderate,Low,False
prchunk_ac40782e9ec7b71c1754,prdoc_dc5876fc830a7d31c566,1,PR description,350,48,pallets/flask,5464,Moderate,Low,False
prchunk_88b702a702ad7fe15d6b,prdoc_dc5876fc830a7d31c566,2,Change evidence,403,68,pallets/flask,5464,Moderate,Low,False
prchunk_29c08ce7c4dad86b138d,prdoc_dc5876fc830a7d31c566,3,Predictive intelligence,430,60,pallets/flask,5464,Moderate,Low,False
prchunk_cc1695792a1e68dc8f18,prdoc_dc5876fc830a7d31c566,4,Deterministic policy intelligence,321,45,pallets/flask,5464,Moderate,Low,False
prchunk_fa90c7f8f72072e651b0,prdoc_dc5876fc830a7d31c566,5,Unified review priority,315,43,pallets/flask,5464,Moderate,Low,False
prchunk_d7cc7f5ba5cec0a60a1f,prdoc_be7fe653f410c9e6d127,0,PR identity,301,42,pallets/flask,3456,Moderate,Low,False
prchunk_833b4e05f4ff21b5698d,prdoc_be7fe653f410c9e6d127,1,PR description,756,123,pallets/flask,3456,Moderate,Low,False
prchunk_da219fcd6961a9d08346,prdoc_be7fe653f410c9e6d127,2,Change evidence,404,68,pallets/flask,3456,Moderate,Low,False
prchunk_58e9746138e4771c8593,prdoc_be7fe653f410c9e6d127,3,Predictive intelligence,426,59,pallets/flask,3456,Moderate,Low,False
prchunk_bb3d588b09baaeecd53b,prdoc_be7fe653f410c9e6d127,4,Deterministic policy intelligence,328,47,pallets/flask,3456,Moderate,Low,False
prchunk_edaa6dd3708c2b44e93f,prdoc_be7fe653f410c9e6d127,5,Unified review priority,312,42,pallets/flask,3456,Moderate,Low,False
prchunk_09944b8b0e4517bf2845,prdoc_b2a82cd21085ec17515d,0,PR identity,279,39,pallets/flask,4190,Moderate,Low,False
prchunk_baa29eb5f4b14bd47105,prdoc_b2a82cd21085ec17515d,1,PR description,375,51,pallets/flask,4190,Moderate,Low,False
prchunk_e13fe3e137411307d644,prdoc_b2a82cd21085ec17515d,2,Change evidence,403,68,pallets/flask,4190,Moderate,Low,False
prchunk_84a3f23ec4a08e09a14d,prdoc_b2a82cd21085ec17515d,3,Predictive intelligence,426,59,pallets/flask,4190,Moderate,Low,False
prchunk_f9340efdba48301a297f,prdoc_b2a82cd21085ec17515d,4,Deterministic policy intelligence,442,60,pallets/flask,4190,Moderate,Low,False
prchunk_0052f28586d2f822811b,prdoc_b2a82cd21085ec17515d,5,Unified review priority,312,42,pallets/flask,4190,Moderate,Low,False
prchunk_edc5404af1844cf67274,prdoc_e562f0183b33a472faa7,0,PR identity,319,43,pallets/flask,3290,Moderate,Low,False
prchunk_33aaeb0da3db2aa89c6a,prdoc_e562f0183b33a472faa7,1,PR description,342,55,pallets/flask,3290,Moderate,Low,False
prchunk_308eb3e4f0b08a7a9baf,prdoc_e562f0183b33a472faa7,2,Change evidence,405,68,pallets/flask,3290,Moderate,Low,False
prchunk_ed0bd118a62c7f5e944a,prdoc_e562f0183b33a472faa7,3,Predictive intelligence,414,57,pallets/flask,3290,Moderate,Low,False
prchunk_144c9882bd22fdbc25aa,prdoc_e562f0183b33a472faa7,4,Deterministic policy intelligence,442,60,pallets/flask,3290,Moderate,Low,False
prchunk_d30b35252de56a370b15,prdoc_e562f0183b33a472faa7,5,Unified review priority,311,44,pallets/flask,3290,Moderate,Low,False
prchunk_05528b4234be6ca4dc11,prdoc_b27598e985a35fbbe1b5,0,PR identity,273,39,pallets/flask,3652,Moderate,Moderate,False
prchunk_0101f9c97388e3886617,prdoc_b27598e985a35fbbe1b5,1,PR description,203,32,pallets/flask,3652,Moderate,Moderate,False
prchunk_72fd4dd0a6f906c5bd8e,prdoc_b27598e985a35fbbe1b5,2,Change evidence,406,68,pallets/flask,3652,Moderate,Moderate,False
prchunk_f32f63f0c95fcc145747,prdoc_b27598e985a35fbbe1b5,3,Predictive intelligence,474,67,pallets/flask,3652,Moderate,Moderate,False
prchunk_51591caeb5ff8b7d88d3,prdoc_b27598e985a35fbbe1b5,4,Deterministic policy intelligence,425,60,pallets/flask,3652,Moderate,Moderate,False
prchunk_6c725a609c21b7f05334,prdoc_b27598e985a35fbbe1b5,5,Unified review priority,315,43,pallets/flask,3652,Moderate,Moderate,False
prchunk_b4c836890cdb9ebf4f60,prdoc_4bcb754083cae7cd6a5b,0,PR identity,286,40,pallets/flask,2765,Moderate,Low,False
prchunk_d87bf372fda0c8e395df,prdoc_4bcb754083cae7cd6a5b,1,PR description,453,78,pallets/flask,2765,Moderate,Low,False
prchunk_f0648de73bddaf1e9dce,prdoc_4bcb754083cae7cd6a5b,2,Change evidence,404,68,pallets/flask,2765,Moderate,Low,False
prchunk_1c391260920d769ec884,prdoc_4bcb754083cae7cd6a5b,3,Predictive intelligence,426,59,pallets/flask,2765,Moderate,Low,False
prchunk_7c735b0f375a7cd27720,prdoc_4bcb754083cae7cd6a5b,4,Deterministic policy intelligence,442,60,pallets/flask,2765,Moderate,Low,False
prchunk_73ae88467668c4abca8b,prdoc_4bcb754083cae7cd6a5b,5,Unified review priority,312,42,pallets/flask,2765,Moderate,Low,False
prchunk_1cdf5aa33f96cb435791,prdoc_d14ee36526e5077e4a1e,0,PR identity,305,38,pallets/flask,3104,Moderate,Low,False
prchunk_93476125f470be70269a,prdoc_d14ee36526e5077e4a1e,1,PR description,346,44,pallets/flask,3104,Moderate,Low,False
prchunk_c161752e0aaec41e79c6,prdoc_d14ee36526e5077e4a1e,2,Change evidence,405,68,pallets/flask,3104,Moderate,Low,False
prchunk_07ddfa3a4b06dca9c335,prdoc_d14ee36526e5077e4a1e,3,Predictive intelligence,426,59,pallets/flask,3104,Moderate,Low,False
prchunk_231bc16f8fc29aff0c27,prdoc_d14ee36526e5077e4a1e,4,Deterministic policy intelligence,442,60,pallets/flask,3104,Moderate,Low,False
prchunk_cfe763e4d7f851652092,prdoc_d14ee36526e5077e4a1e,5,Unified review priority,312,42,pallets/flask,3104,Moderate,Low,False
prchunk_c37bc0a15a8f7ff0a22e,prdoc_88679f8187abeb1549e9,0,PR identity,284,38,pallets/flask,5827,Moderate,Low,False
prchunk_a3168f1213b02296fdcd,prdoc_88679f8187abeb1549e9,1,PR description,710,107,pallets/flask,5827,Moderate,Low,False
prchunk_1bf1c0b5f01c1ed9bb8f,prdoc_88679f8187abeb1549e9,2,Change evidence,403,68,pallets/flask,5827,Moderate,Low,False
prchunk_cdc3a39a1767fcf5d437,prdoc_88679f8187abeb1549e9,3,Predictive intelligence,426,59,pallets/flask,5827,Moderate,Low,False
prchunk_ce36cbd1a0afa03b7f4b,prdoc_88679f8187abeb1549e9,4,Deterministic policy intelligence,328,47,pallets/flask,5827,Moderate,Low,False
prchunk_16705b950bcaf7d71275,prdoc_88679f8187abeb1549e9,5,Unified review priority,312,42,pallets/flask,5827,Moderate,Low,False
prchunk_93b998025a44946c0e0d,prdoc_5a4b089a2094ec8f610c,0,PR identity,261,36,pallets/flask,2672,Moderate,Moderate,False
prchunk_af3706806ddb1c92a670,prdoc_5a4b089a2094ec8f610c,1,PR description,236,34,pallets/flask,2672,Moderate,Moderate,False
prchunk_ae40629766137eb5f74a,prdoc_5a4b089a2094ec8f610c,2,Change evidence,407,68,pallets/flask,2672,Moderate,Moderate,False
prchunk_ef9e679795d2bae92ee2,prdoc_5a4b089a2094ec8f610c,3,Predictive intelligence,474,67,pallets/flask,2672,Moderate,Moderate,False
prchunk_dfb7ba91091019546816,prdoc_5a4b089a2094ec8f610c,4,Deterministic policy intelligence,551,73,pallets/flask,2672,Moderate,Moderate,False
prchunk_08e3b397f04c4b4e34d8,prdoc_5a4b089a2094ec8f610c,5,Unified review priority,315,43,pallets/flask,2672,Moderate,Moderate,False
prchunk_e848c12581975b4dfca1,prdoc_76ecc4960eacee7d9f19,0,PR identity,266,37,pallets/flask,3434,Moderate,Moderate,False
prchunk_3d83984e145a072fec84,prdoc_76ecc4960eacee7d9f19,1,PR description,472,79,pallets/flask,3434,Moderate,Moderate,False
prchunk_d938187fcbf06036e529,prdoc_76ecc4960eacee7d9f19,2,Change evidence,407,68,pallets/flask,3434,Moderate,Moderate,False
prchunk_586fb7f62e5d70f74ef8,prdoc_76ecc4960eacee7d9f19,3,Predictive intelligence,414,57,pallets/flask,3434,Moderate,Moderate,False
prchunk_94f6db3dc8218fde99d2,prdoc_76ecc4960eacee7d9f19,4,Deterministic policy intelligence,431,62,pallets/flask,3434,Moderate,Moderate,False
prchunk_50e119c3a8fa5009f53e,prdoc_76ecc4960eacee7d9f19,5,Unified review priority,311,44,pallets/flask,3434,Moderate,Moderate,False
prchunk_2f5f5d09f2fcab6fba7f,prdoc_c06f51ac2200192f3442,0,PR identity,278,37,pallets/flask,3907,Moderate,Low,False
prchunk_de106b5e0f76f3770f10,prdoc_c06f51ac2200192f3442,1,PR description,1070,180,pallets/flask,3907,Moderate,Low,False
prchunk_922d8b444515e2e727aa,prdoc_c06f51ac2200192f3442,2,PR description,339,62,pallets/flask,3907,Moderate,Low,False
prchunk_430cf19460aa729507ae,prdoc_c06f51ac2200192f3442,3,Change evidence,404,68,pallets/flask,3907,Moderate,Low,False
prchunk_cf5b51383f66fd5bd653,prdoc_c06f51ac2200192f3442,4,Predictive intelligence,426,59,pallets/flask,3907,Moderate,Low,False
prchunk_be83f0f443c3b2ee83a9,prdoc_c06f51ac2200192f3442,5,Deterministic policy intelligence,328,47,pallets/flask,3907,Moderate,Low,False
prchunk_be927141acd6b979daef,prdoc_c06f51ac2200192f3442,6,Unified review priority,312,42,pallets/flask,3907,Moderate,Low,False
prchunk_fb7a8de89bfa8318e207,prdoc_deb37969ac7643569e9f,0,PR identity,282,38,pallets/flask,5053,Moderate,Moderate,False
prchunk_a251c9285ab1ac0d0d66,prdoc_deb37969ac7643569e9f,1,PR description,217,33,pallets/flask,5053,Moderate,Moderate,False
prchunk_d61c93c62dbf985b8f12,prdoc_deb37969ac7643569e9f,2,Change evidence,407,68,pallets/flask,5053,Moderate,Moderate,False
prchunk_ec7a5b95d6daf5b94743,prdoc_deb37969ac7643569e9f,3,Predictive intelligence,414,57,pallets/flask,5053,Moderate,Moderate,False
prchunk_cff4209f42a977d22589,prdoc_deb37969ac7643569e9f,4,Deterministic policy intelligence,557,75,pallets/flask,5053,Moderate,Moderate,False
prchunk_b14521f265ce2fa84cf8,prdoc_deb37969ac7643569e9f,5,Unified review priority,311,44,pallets/flask,5053,Moderate,Moderate,False
prchunk_ce486e4a9cf8b3b6ec00,prdoc_8ee48391b4b7320178a1,0,PR identity,315,42,pallets/flask,2993,Moderate,Moderate,False
prchunk_d90f6e1afa3ffc18a7b7,prdoc_8ee48391b4b7320178a1,1,PR description,465,59,pallets/flask,2993,Moderate,Moderate,False
prchunk_829815655edcc24ae8d1,prdoc_8ee48391b4b7320178a1,2,Change evidence,405,68,pallets/flask,2993,Moderate,Moderate,False
prchunk_efcc6d5c1c8e31539b9e,prdoc_8ee48391b4b7320178a1,3,Predictive intelligence,414,57,pallets/flask,2993,Moderate,Moderate,False
prchunk_7c8eeb074ba2932e1e05,prdoc_8ee48391b4b7320178a1,4,Deterministic policy intelligence,425,60,pallets/flask,2993,Moderate,Moderate,False
prchunk_e3508dcea16e1c003a63,prdoc_8ee48391b4b7320178a1,5,Unified review priority,311,44,pallets/flask,2993,Moderate,Moderate,False
prchunk_44286a5cdfcd5371ead3,prdoc_c1c8882e6c1719c099f7,0,PR identity,301,41,pallets/flask,5885,Moderate,Moderate,False
prchunk_abae807dc9a718c7b43d,prdoc_c1c8882e6c1719c099f7,1,PR description,895,123,pallets/flask,5885,Moderate,Moderate,False
prchunk_f30096d59572c09ad26f,prdoc_c1c8882e6c1719c099f7,2,Change evidence,405,68,pallets/flask,5885,Moderate,Moderate,False
prchunk_91b56e0b5bad9312ad18,prdoc_c1c8882e6c1719c099f7,3,Predictive intelligence,474,67,pallets/flask,5885,Moderate,Moderate,False
prchunk_acad5ac8a8570afd6f79,prdoc_c1c8882e6c1719c099f7,4,Deterministic policy intelligence,311,47,pallets/flask,5885,Moderate,Moderate,False
prchunk_5b69126b4e69c91e47b6,prdoc_c1c8882e6c1719c099f7,5,Unified review priority,315,43,pallets/flask,5885,Moderate,Moderate,False
prchunk_ce0aca3be97bda052871,prdoc_d9e943f3b6f3dcc08ecb,0,PR identity,283,40,pallets/flask,2862,Moderate,Low,False
prchunk_25334e94a83f4d4669c9,prdoc_d9e943f3b6f3dcc08ecb,1,PR description,441,72,pallets/flask,2862,Moderate,Low,False
prchunk_84aca0c79bef8a995f7d,prdoc_d9e943f3b6f3dcc08ecb,2,Change evidence,405,68,pallets/flask,2862,Moderate,Low,False
prchunk_f3aaf2a5da0db43c4bc8,prdoc_d9e943f3b6f3dcc08ecb,3,Predictive intelligence,474,67,pallets/flask,2862,Moderate,Low,False
prchunk_b5b81c16ed6c85a2ae87,prdoc_d9e943f3b6f3dcc08ecb,4,Deterministic policy intelligence,442,60,pallets/flask,2862,Moderate,Low,False
prchunk_259fe05812e5b1c9e8f6,prdoc_d9e943f3b6f3dcc08ecb,5,Unified review priority,315,43,pallets/flask,2862,Moderate,Low,False
prchunk_6bf227f3c641d2f2d168,prdoc_7025ebafb28b9d4e3451,0,PR identity,286,35,pallets/flask,5808,Moderate,Low,False
prchunk_52e5b15e076c0cad6eb6,prdoc_7025ebafb28b9d4e3451,1,PR description,383,63,pallets/flask,5808,Moderate,Low,False
prchunk_614245a695ea6eac8506,prdoc_7025ebafb28b9d4e3451,2,Change evidence,404,68,pallets/flask,5808,Moderate,Low,False
prchunk_c2d26d335f65eb0e4614,prdoc_7025ebafb28b9d4e3451,3,Predictive intelligence,426,59,pallets/flask,5808,Moderate,Low,False
prchunk_eeb91fc84521bf4182c3,prdoc_7025ebafb28b9d4e3451,4,Deterministic policy intelligence,321,45,pallets/flask,5808,Moderate,Low,False
prchunk_11d132c3873d8329adfc,prdoc_7025ebafb28b9d4e3451,5,Unified review priority,312,42,pallets/flask,5808,Moderate,Low,False
prchunk_74f1f113dde2d9557b28,prdoc_f8b9e6d1214d18edc492,0,PR identity,293,38,pallets/flask,3137,Moderate,Low,False
prchunk_cbf9179ed20a71fb9ab2,prdoc_f8b9e6d1214d18edc492,1,PR description,702,113,pallets/flask,3137,Moderate,Low,False
prchunk_8ea9d2b5ae4de386a73a,prdoc_f8b9e6d1214d18edc492,2,Change evidence,403,68,pallets/flask,3137,Moderate,Low,False
prchunk_29562e63f63896237aa1,prdoc_f8b9e6d1214d18edc492,3,Predictive intelligence,426,59,pallets/flask,3137,Moderate,Low,False
prchunk_8196982ad41908862ea5,prdoc_f8b9e6d1214d18edc492,4,Deterministic policy intelligence,328,47,pallets/flask,3137,Moderate,Low,False
prchunk_3ba7c8f880f3fbbff517,prdoc_f8b9e6d1214d18edc492,5,Unified review priority,312,42,pallets/flask,3137,Moderate,Low,False
prchunk_b989bbc42cae43d18f46,prdoc_f642208cf1243d1444a3,0,PR identity,304,41,pallets/flask,2928,Moderate,Low,False
prchunk_3a06dd41ce56077f8033,prdoc_f642208cf1243d1444a3,1,PR description,419,65,pallets/flask,2928,Moderate,Low,False
prchunk_14dea7118d623f961875,prdoc_f642208cf1243d1444a3,2,Change evidence,404,68,pallets/flask,2928,Moderate,Low,False
prchunk_d6774c26a36e18eb68e6,prdoc_f642208cf1243d1444a3,3,Predictive intelligence,426,59,pallets/flask,2928,Moderate,Low,False
prchunk_558682366ffa0cf228d7,prdoc_f642208cf1243d1444a3,4,Deterministic policy intelligence,442,60,pallets/flask,2928,Moderate,Low,False
prchunk_4094f78221687379d624,prdoc_f642208cf1243d1444a3,5,Unified review priority,312,42,pallets/flask,2928,Moderate,Low,False
prchunk_b82614cfab5a535cb1c6,prdoc_e54f4ccdf7715dcd5483,0,PR identity,296,41,pallets/flask,3421,Moderate,Low,False
prchunk_de8c878e66298be99d56,prdoc_e54f4ccdf7715dcd5483,1,PR description,424,59,pallets/flask,3421,Moderate,Low,False
prchunk_0d023de73ff9da0b4f61,prdoc_e54f4ccdf7715dcd5483,2,Change evidence,405,68,pallets/flask,3421,Moderate,Low,False
prchunk_ce81f73dea61a8436228,prdoc_e54f4ccdf7715dcd5483,3,Predictive intelligence,474,67,pallets/flask,3421,Moderate,Low,False
prchunk_af101dccacb790486d03,prdoc_e54f4ccdf7715dcd5483,4,Deterministic policy intelligence,442,60,pallets/flask,3421,Moderate,Low,False
prchunk_adf8f97349ff9d47a78b,prdoc_e54f4ccdf7715dcd5483,5,Unified review priority,315,43,pallets/flask,3421,Moderate,Low,False
prchunk_01694116005ae0208af1,prdoc_392a7df64559c2450314,0,PR identity,296,41,pallets/flask,2898,Moderate,Low,False
prchunk_ac400d9ec20cf21da551,prdoc_392a7df64559c2450314,1,PR description,827,115,pallets/flask,2898,Moderate,Low,False
prchunk_cd6ba66dee5897d09755,prdoc_392a7df64559c2450314,2,Change evidence,405,68,pallets/flask,2898,Moderate,Low,False
prchunk_2f09d69f98cd48a9e98d,prdoc_392a7df64559c2450314,3,Predictive intelligence,426,59,pallets/flask,2898,Moderate,Low,False
prchunk_5de7e0877e47240b2e44,prdoc_392a7df64559c2450314,4,Deterministic policy intelligence,328,47,pallets/flask,2898,Moderate,Low,False
prchunk_f71a976e9fd0593bede1,prdoc_392a7df64559c2450314,5,Unified review priority,312,42,pallets/flask,2898,Moderate,Low,False
prchunk_ab49fdea2f1ea13f5628,prdoc_e822e7f0aeaa5f12bc3d,0,PR identity,319,42,pallets/flask,4534,Moderate,Low,False
prchunk_0aa8c57dd729da2e316b,prdoc_e822e7f0aeaa5f12bc3d,1,PR description,836,135,pallets/flask,4534,Moderate,Low,False
prchunk_4cdd4df5e1f74016932a,prdoc_e822e7f0aeaa5f12bc3d,2,Change evidence,403,68,pallets/flask,4534,Moderate,Low,False
prchunk_ac56a705226d2470c17e,prdoc_e822e7f0aeaa5f12bc3d,3,Predictive intelligence,426,59,pallets/flask,4534,Moderate,Low,False
prchunk_6cafb8845ce9756235c7,prdoc_e822e7f0aeaa5f12bc3d,4,Deterministic policy intelligence,328,47,pallets/flask,4534,Moderate,Low,False
prchunk_a644bf9d66ace75b135d,prdoc_e822e7f0aeaa5f12bc3d,5,Unified review priority,312,42,pallets/flask,4534,Moderate,Low,False
prchunk_fbfe9019c016bdbaf9f7,prdoc_eb98e192cac5a977b321,0,PR identity,265,36,pallets/flask,4889,Moderate,Low,False
prchunk_4926c0d242c0f704edaa,prdoc_eb98e192cac5a977b321,1,PR description,374,58,pallets/flask,4889,Moderate,Low,False
prchunk_b50163aa8dfcc0167f14,prdoc_eb98e192cac5a977b321,2,Change evidence,406,68,pallets/flask,4889,Moderate,Low,False
prchunk_1ba6683510884ae287f7,prdoc_eb98e192cac5a977b321,3,Predictive intelligence,473,67,pallets/flask,4889,Moderate,Low,False
prchunk_9ccd11f4c0e108c27aa3,prdoc_eb98e192cac5a977b321,4,Deterministic policy intelligence,435,59,pallets/flask,4889,Moderate,Low,False
prchunk_7c8edba15cd3656b2ae5,prdoc_eb98e192cac5a977b321,5,Unified review priority,315,43,pallets/flask,4889,Moderate,Low,False
prchunk_8372c1843e100be47938,prdoc_18164c780615f977a7aa,0,PR identity,261,36,pallets/flask,5609,Moderate,Low,False
prchunk_ac7c99e22c8c37e9e465,prdoc_18164c780615f977a7aa,1,PR description,396,49,pallets/flask,5609,Moderate,Low,False
prchunk_e5c929b6aa4245ad69d0,prdoc_18164c780615f977a7aa,2,Change evidence,403,68,pallets/flask,5609,Moderate,Low,False
prchunk_6f3c3eb46e9005fbc31d,prdoc_18164c780615f977a7aa,3,Predictive intelligence,426,59,pallets/flask,5609,Moderate,Low,False
prchunk_bc55c6b7f99359c2254c,prdoc_18164c780615f977a7aa,4,Deterministic policy intelligence,321,45,pallets/flask,5609,Moderate,Low,False
prchunk_d09b90eaac7914bab9bb,prdoc_18164c780615f977a7aa,5,Unified review priority,312,42,pallets/flask,5609,Moderate,Low,False
prchunk_241c7cf7025e4ebeeca3,prdoc_8050b3c9be33f931b52c,0,PR identity,275,37,pallets/flask,5393,Moderate,Low,False
prchunk_00ff6189cb6f25dd2077,prdoc_8050b3c9be33f931b52c,1,PR description,1149,180,pallets/flask,5393,Moderate,Low,False
prchunk_3671366b20c3901018c9,prdoc_8050b3c9be33f931b52c,2,PR description,553,103,pallets/flask,5393,Moderate,Low,False
prchunk_e5f5ccf75352808a421a,prdoc_8050b3c9be33f931b52c,3,Change evidence,404,68,pallets/flask,5393,Moderate,Low,False
